what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362700864127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700873690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700874610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700875172
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362700875328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700875406
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362700875437
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362700880398
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362700880414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700903018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700905155
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleBlockSelectionMode",1362700921847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362700925451
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleBlockSelectionMode",1362700933313
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1362700956261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700965683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700967259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700967867
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362700968023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362700968086
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362700968117
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362700976057
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362700976089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701033731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701035400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701036008
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362701036180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701036258
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362701036274
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362701038926
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362701038957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362701043278
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1362701052076
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1362701060797
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701108439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701109953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701110592
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362701110764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701110842
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362701110857
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362701115662
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1362701115693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701128813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701130560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701131356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701136441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701151964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701153556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701154070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701157565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362701159953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362701160374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362701160733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362701161060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362701161559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701181574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701183431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701183945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701189733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701194757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701196598
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701197206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701204741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701225288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701227628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701228127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701236878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362701286971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701305301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701306455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701307017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701315628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701361337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701362851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701363475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701371571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701404939
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701406328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701407404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701407513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701408809
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701410073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701410572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701433301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701435688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701436530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701441164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701441273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362701521988
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362701523502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362701618209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362701619925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701667895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701669112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701669736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701687474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701694322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701695617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701696210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701698815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701707942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701709533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701710063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701712341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701717240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701719331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701719861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701723621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701729425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701731609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701732108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701735681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701741469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701742717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701743248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701749846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701753888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701754995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701755635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701768552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701777601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701778942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701779442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701785650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701792157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701793436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701793966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701822843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701827462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701836026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701837102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701841658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701844232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701846509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701847757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701863919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701864746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701888426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362701894261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701916039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701921280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701935539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701951435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701952761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362701965865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362701971621
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1362701977581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702025332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702031042
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702031245
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702031401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702034115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702039903
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1362702053771
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1362702059574
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1362702062507
closed,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1362702062523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702068872
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702071430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702071649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1362702071664
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702073068
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702074987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702088793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702096734
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702096827
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702096921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702103192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702111585
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1362702115110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362702115454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702230925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702232189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702232547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702234638
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702237025
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702241798
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702249973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702265105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702266041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702266727
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702271033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702282203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702283046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702283639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702287539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702289521
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702293561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702294045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702294138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702296088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702299224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702301455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702306072
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362702311064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702319317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702325728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702328084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702334043
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702335229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702337335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702339020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702356889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702358421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702361603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702365799
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702366174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702366455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702397381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702399394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702467861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702469717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702545564
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362702549106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702559074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702573956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702579526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702586546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362702589588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1362702601568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702613861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702745572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362702759004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702807286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702808550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702809252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702816225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702841264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702842683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702843276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702853510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702869142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702870640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702871170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702877145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702938548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702968780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702982399
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1362702986908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1362702990511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1362702992399
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1362703035283
